banner,count,id,image,limit,page,s_desc,s_image,s_title,s_url,title,url,v_url,votes,win
winner_domestos.png,,740,thumb/233337F1-62D9-4089-B544-B473F159875B.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=740,"Челябинская область Ашинский район г.Сим ул.Заводская 1 филиал МКОУ ""СОШ  №1"" г.Сим",ajax/popup-school.php?id=740&sort_type=1,ajax/popup-subscribe.php?id=740,38,reserve
winner_domestos.png,,899,thumb/64BF9D19-82D1-41F3-A40C-8A5079D96909.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=899,"Свердловская область,г.Екатеринбург.ул.Белореченская,д.25.  ШКОЛА #57",ajax/popup-school.php?id=899&sort_type=1,ajax/popup-subscribe.php?id=899,35,reserve
winner_domestos.png,,764,thumb/C11B52D0-248A-43F7-BC16-C3EAD0AF41E6.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=764,"Воронежская область, Эртильский район, г. Эртиль, ул. Первомайская, д.35. МКОУ ""Эртильская СОШ №1""",ajax/popup-school.php?id=764&sort_type=1,ajax/popup-subscribe.php?id=764,35,reserve
winner_domestos.png,,743,thumb/60F9E434-CD4E-4032-ACDB-107C86312CDC.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=743,"456011, Челябинская область, Ашинский район, г. Аша, ул. Танкистов , д. 15, Муниципальное казенное общеобразовательное  учреждение "" Ашинская школа- интернат № 5  для обучающихся с ограниченными возможностями здоровья""",ajax/popup-school.php?id=743&sort_type=1,ajax/popup-subscribe.php?id=743,31,reserve
winner_domestos.png,,755,thumb/8BD1D709-8606-4972-A3C6-CE36BA0E3497.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=755,"Мурманская область, г. Заполярный, Печенгского района ул. Крупской 2а, кабинет завучей",ajax/popup-school.php?id=755&sort_type=1,ajax/popup-subscribe.php?id=755,29,reserve
winner_domestos.png,,317,thumb/82A06FE5-FE30-4BAF-BF2D-184D047AA8A2.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=317,"Муниципальное общеобразовательное автономное учреждение        средняя общеобразовательная школа №12 городского округа  город Нефтекамск Республики Башкортостан452687, Республика Башкортостан, г.Нефтекамск. ул. К.Маркса 10Б",ajax/popup-school.php?id=317&sort_type=1,ajax/popup-subscribe.php?id=317,28,reserve
winner_domestos.png,,331,thumb/E7DACC9E-8B01-4AB5-B2AA-4E82DC36290A.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=331,"МОАУ СОШ 16 респ. Башкортостан, г.Нефтекамск, ул. Победы, д.10",ajax/popup-school.php?id=331&sort_type=1,ajax/popup-subscribe.php?id=331,27,reserve
winner_domestos.png,,205,thumb/F347DC25-4C69-41DC-BA26-D25EBC38EAC0.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=205,"Приморский край, Хасанский район, с.Барабаш, ул.Гагарина 25. МКОУ СОШ №2.",ajax/popup-school.php?id=205&sort_type=1,ajax/popup-subscribe.php?id=205,24,reserve
winner_domestos.png,,801,thumb/3EF2EC14-580F-41F8-B11C-B8F4D5786A01.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=801,Абдулхакима Исмаилова 9 а  Многопрофильный лицей 30,ajax/popup-school.php?id=801&sort_type=1,ajax/popup-subscribe.php?id=801,23,reserve
winner_domestos.png,,136,thumb/ED44E84A-41DF-4752-8B7B-6E880986798A.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=136,МКОУ СОШ п.Октябрьский Фаленского района Кировской области,ajax/popup-school.php?id=136&sort_type=1,ajax/popup-subscribe.php?id=136,21,reserve
winner_domestos.png,,131,thumb/01A75D28-808F-4797-925B-B18D0D2DA952.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=131,Средняя школа №11 Урицкого д 67 оф 273,ajax/popup-school.php?id=131&sort_type=1,ajax/popup-subscribe.php?id=131,20,reserve
winner_domestos.png,149,175,thumb/76B8574A-7B53-468C-A2D3-CD44231C5242.jpg,12,5,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=175,МБОУ СОШ 50 ул. Пушкинская,ajax/popup-school.php?id=175&sort_type=1,ajax/popup-subscribe.php?id=175,20,reserve
winner_domestos.png,,815,thumb/72BC5AF9-30E5-44E0-AE30-5DC2EDECD781.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=815,"ул.Героев Сибиряков,д. 5 ВУВК им. А.П. КиселевалеваП",ajax/popup-school.php?id=815&sort_type=1,ajax/popup-subscribe.php?id=815,19,reserve
winner_domestos.png,,125,thumb/2B0BF792-B963-48F5-A0C8-216E727E9603.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=125,"Муниципальное автономное общеобразовательное ""Средняя общеобразовательная школа № 37"" г.Улан-Удэ",ajax/popup-school.php?id=125&sort_type=1,ajax/popup-subscribe.php?id=125,19,reserve
winner_domestos.png,,848,thumb/6A20A594-6AD2-4431-B03D-487D47BC1515.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=848,"Краснодарский край, Крымский район, ст. Троицкая, ул. Партизанская 96 А",ajax/popup-school.php?id=848&sort_type=1,ajax/popup-subscribe.php?id=848,18,reserve
winner_domestos.png,,313,thumb/3D44CADC-76A1-4EDB-9D9D-4BAE3CFB7EF8.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=313,"Лесной, Дзержинского 1 а, МБОУ СОШ № 64",ajax/popup-school.php?id=313&sort_type=1,ajax/popup-subscribe.php?id=313,17,reserve
winner_domestos.png,,825,thumb/9CD9C8E2-FD4A-4022-AB67-6CA247A83276.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=825,"МБОУ Средняя школа № 3. г. Заволжье, ул. Пирогова, 10",ajax/popup-school.php?id=825&sort_type=1,ajax/popup-subscribe.php?id=825,17,reserve
winner_domestos.png,,598,thumb/26F1966A-D418-4DEB-9B13-451FB5EFFADF.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=598,"Опорная, 4. МБОУ ""Лицей 3""",ajax/popup-school.php?id=598&sort_type=1,ajax/popup-subscribe.php?id=598,17,reserve
winner_domestos.png,,850,thumb/8F31E72F-C428-4D31-9AA8-BCE4793F0D8E.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=850,"Башкортостан, город Белорецк, улица Мичурина дом 2; ГБОУ РЦДО для детей-инвалидов",ajax/popup-school.php?id=850&sort_type=1,ajax/popup-subscribe.php?id=850,14,reserve
winner_domestos.png,,270,thumb/B7D7703C-80AD-46D3-AFC3-78A348453650.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=270,"665709 Иркутская область г. Братск ул. Наймушина, 18 А",ajax/popup-school.php?id=270&sort_type=1,ajax/popup-subscribe.php?id=270,13,reserve
winner_domestos.png,,128,thumb/A28CBEA1-949B-45B0-A40B-F8641B2527C3.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=128,"423803, Набережные Челны, б-р Бумажников, д.3    Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа №44 с углубленным изучением отдельных предметов»",ajax/popup-school.php?id=128&sort_type=1,ajax/popup-subscribe.php?id=128,13,reserve
winner_domestos.png,,189,thumb/6ADE839F-A5D2-4563-B64C-BD59972FE868.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=189,"Бульвар Луначарского, 11. МБУ ""Школа 71""",ajax/popup-school.php?id=189&sort_type=1,ajax/popup-subscribe.php?id=189,13,reserve
winner_domestos.png,,871,thumb/8A3B2A7B-EE38-49EF-8237-F888E4809EED.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=871,МБОУ СОШ 56,ajax/popup-school.php?id=871&sort_type=1,ajax/popup-subscribe.php?id=871,12,reserve
winner_domestos.png,149,881,thumb/9A7FFB5F-5C01-481F-9EA8-9C6F3C3975FB.jpg,12,6,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=881,"Краснодарский край, Славянский район, посёлок Совхозный, улица Полевая, д.1 МБОУ СОШ №6",ajax/popup-school.php?id=881&sort_type=1,ajax/popup-subscribe.php?id=881,11,reserve
winner_domestos.png,,172,thumb/E2874274-1451-43B6-A649-5B824F17857F.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=172,Школа № 15 г. Заволжье,ajax/popup-school.php?id=172&sort_type=1,ajax/popup-subscribe.php?id=172,9,reserve
winner_domestos.png,,156,thumb/823A3978-26E5-427C-B8AA-B9327BB37AEA.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=156,"МБОУ ""СОШ№2 им. Г.В. Кравченко"", Республика Коми, город Вуктыл, улица Коммунистическая, дом 11",ajax/popup-school.php?id=156&sort_type=1,ajax/popup-subscribe.php?id=156,8,reserve
winner_domestos.png,,285,thumb/64B2A68B-9EA4-4386-AD0E-CC0F52BBC629.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=285,"Волжский филиал МКОУ ""СОШ г.Нариманов""",ajax/popup-school.php?id=285&sort_type=1,ajax/popup-subscribe.php?id=285,7,reserve
winner_domestos.png,,139,thumb/6CFB35F8-2624-4E4B-B7BA-E76596C6719E.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=139,", 3-я Гражданская улица, дом 64, ""Школа № 1797",ajax/popup-school.php?id=139&sort_type=1,ajax/popup-subscribe.php?id=139,7,reserve
winner_domestos.png,,140,thumb/40D9F82A-C3CB-41F0-AD57-15FE798FA546.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=140,"БОУ г. Омска ""СОШ № 10"" 2-я Солнечная ул., 15",ajax/popup-school.php?id=140&sort_type=1,ajax/popup-subscribe.php?id=140,7,reserve
winner_domestos.png,,151,thumb/7EE166A5-4ACC-404C-A22B-B52136544D02.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=151,"МБОУ ""СШ № 58"" (ул.Дунаева, д.13)",ajax/popup-school.php?id=151&sort_type=1,ajax/popup-subscribe.php?id=151,7,reserve
winner_domestos.png,,758,thumb/DB9732D9-6F32-49F9-B9F7-EC22A8ADB109.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=758,"Город Кострома, улица Никитская, дом 70. Средняя общеобразовательная школа 38",ajax/popup-school.php?id=758&sort_type=1,ajax/popup-subscribe.php?id=758,7,reserve
winner_domestos.png,,252,thumb/064C7E7B-0A14-438B-AED5-E16F9AA153F8.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=252,"МБОУ «Средняя школа № 8"", г. Заволжье",ajax/popup-school.php?id=252&sort_type=1,ajax/popup-subscribe.php?id=252,7,reserve
winner_domestos.png,,820,thumb/992F55A1-78B3-4F4D-9B94-DD075C314B51.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=820,152010 Ярославская область Переславский район д.Горки ул.Центральная д.1 муниципальное общеобразовательное учреждение Горкинская основная школа,ajax/popup-school.php?id=820&sort_type=1,ajax/popup-subscribe.php?id=820,6,reserve
winner_domestos.png,,154,thumb/72656EB0-5285-4EF8-AC6A-8C2E84A05AD4.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=154,МБОУ школа 19 г. Кинешма ул. 50 - летия Комсомола д. 27,ajax/popup-school.php?id=154&sort_type=1,ajax/popup-subscribe.php?id=154,6,reserve
winner_domestos.png,,155,thumb/253D51AA-C19A-4F72-8986-823F77234455.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=155,"МОУ ""СОШ №3"", ул. Комсомольская, д.28",ajax/popup-school.php?id=155&sort_type=1,ajax/popup-subscribe.php?id=155,6,reserve
winner_domestos.png,149,190,thumb/7EF4654D-14DC-4EB7-94A5-4A1DD85CAC0B.jpg,12,7,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=190,"ул. Просторная, зд. 14/1  МОАУ ""СОШ № 69",ajax/popup-school.php?id=190&sort_type=1,ajax/popup-subscribe.php?id=190,6,reserve
winner_domestos.png,,567,thumb/288C7206-FD8F-4981-A6FB-43A857ED7E75.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=567,"Республика Башкортостан, г. Нефтекамск, ул. Карла Маркса, 18, МОАУ СОШ №10 ""Центр образования""",ajax/popup-school.php?id=567&sort_type=1,ajax/popup-subscribe.php?id=567,5,reserve
winner_domestos.png,,572,thumb/2E0BC523-11F7-48F7-94BE-47085D36E4F8.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=572,"г. Пермь, ул. Куйбышева, 83, МАОУ ""Открытая школа"" г. Перми",ajax/popup-school.php?id=572&sort_type=1,ajax/popup-subscribe.php?id=572,5,reserve
winner_domestos.png,,968,thumb/1E7A0ECD-77BB-4415-B43B-CEBE55ECBE2E.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=968,186804 респ.Карелия Ляскельская срелняя школа ул. Октябрьская д.42 А,ajax/popup-school.php?id=968&sort_type=1,ajax/popup-subscribe.php?id=968,5,reserve
winner_domestos.png,,213,thumb/C4A1C3D2-DE6D-4D89-B57B-D0F5BBA2757E.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=213,"СОШ N 3 п. Рудничный,  ул.Перовамайская, 11",ajax/popup-school.php?id=213&sort_type=1,ajax/popup-subscribe.php?id=213,4,reserve
winner_domestos.png,,214,thumb/22612E3D-DE42-4671-B91E-CCAAB5E75D2F.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=214,"МБОУ ""ЦЕНТР ОБРАЗОВАНИЯ 10"" ГОРОДСКОГО ОКРУГА Г. УФА РЕСПУБЛИКИ БАШКОРТОСТАН. Г.УФА , УЛ. ЗЕНЦОВА,51",ajax/popup-school.php?id=214&sort_type=1,ajax/popup-subscribe.php?id=214,4,reserve
winner_domestos.png,,277,thumb/EB248AF8-1AF6-4965-87AA-870C98A7E0EA.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=277,"ГБОУ Лицей города Сызрани. Ул. Соловьёва, 8",ajax/popup-school.php?id=277&sort_type=1,ajax/popup-subscribe.php?id=277,3,reserve
winner_domestos.png,,566,thumb/802BB80A-BFB7-490A-A6B6-EBCA7C506995.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=566,"454081, г. Челябинск, ул. Грибоедова, д. 2. МАОУ «Лицей № 102 г. Челябинска»",ajax/popup-school.php?id=566&sort_type=1,ajax/popup-subscribe.php?id=566,3,reserve
winner_domestos.png,,355,thumb/BD85B2AE-6B37-4B7F-9E4E-EB32ACFD3AC4.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=355,"Республика Башкортостан город Нефтекамск улица Дзержинского, 18;  МОАУ СОШ 14",ajax/popup-school.php?id=355&sort_type=1,ajax/popup-subscribe.php?id=355,3,reserve
winner_domestos.png,,926,thumb/04EFA457-615F-4E64-A9E5-42889EF31058.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=926,"МАОУ ""ООШ с. Плеханы"", Балаковский р-н, с. Плеханы, ул. Ленина, д. 171",ajax/popup-school.php?id=926&sort_type=1,ajax/popup-subscribe.php?id=926,3,reserve
winner_domestos.png,,965,thumb/2A8396A1-BAFC-4943-9626-85E15361A057.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=965,МБОУ СОШ номер 3 Р.П Линево Искитимского района Новосибирской области,ajax/popup-school.php?id=965&sort_type=1,ajax/popup-subscribe.php?id=965,3,reserve
winner_domestos.png,,971,thumb/67E3A1A5-40B1-4F9E-BF10-3BBADF7DFB88.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=971,"ул. Ленина, д.19, п.Суземка, Брянская область. МБОУ «СУЗЕМСКАЯ СОШ №2 ИМЕНИ ГЕНЕРАЛ-МАЙОРА АВИАЦИИ В.И.ДЕНИСОВА»",ajax/popup-school.php?id=971&sort_type=1,ajax/popup-subscribe.php?id=971,3,reserve
winner_domestos.png,149,225,thumb/ACC922D4-9D68-44B6-AE3A-D7498231019F.jpg,12,8,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=225,"МОБУ СОШ №1 ЛГО, Приморский край",ajax/popup-school.php?id=225&sort_type=1,ajax/popup-subscribe.php?id=225,3,reserve
winner_domestos.png,,862,thumb/2914A245-BA53-4BB4-BD2E-A94EAB6D4140.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=862,Приморский край г. Фокино МБОУ ООШ 257 ГО ЗАТО Фокино,ajax/popup-school.php?id=862&sort_type=1,ajax/popup-subscribe.php?id=862,2,reserve
winner_domestos.png,,882,thumb/8A3F24BA-E7F8-43D1-A0C6-F196D611BF85.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=882,"Нежнова 36, школа 30",ajax/popup-school.php?id=882&sort_type=1,ajax/popup-subscribe.php?id=882,2,reserve
winner_domestos.png,,941,thumb/2AE9DD01-140E-4D0D-8F05-C3D5E224ABBF.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=941,"МАОУ ""ООШ с. Плеханы"", Балаковский р-н, с. Плеханы, ул. Ленина, д. 171",ajax/popup-school.php?id=941&sort_type=1,ajax/popup-subscribe.php?id=941,2,reserve
winner_domestos.png,,746,thumb/7574282B-3C9C-41C7-855B-86DFCAC30477.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=746,"Ставропольский край, с.Красногвардейское, улица Школьная, 12",ajax/popup-school.php?id=746&sort_type=1,ajax/popup-subscribe.php?id=746,2,reserve
winner_domestos.png,,498,thumb/56617632-50AD-457A-89C2-4467FF58E68A.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=498,"452687, Республика Башкортостан, г.Нефтекамск, пер.Кувыкина, 10, МОАУ ""Гимназия N1"" ГО г.Нефтекамск РБ",ajax/popup-school.php?id=498&sort_type=1,ajax/popup-subscribe.php?id=498,2,reserve
winner_domestos.png,,268,thumb/0CAF7D0C-B56B-4086-8B60-6246EDC28DED.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=268,"369118, Карачаево-Черкесская Республика, Прикубанский район, п. Майский, ул Молодежная 21. МКОУ""СОШ пос Майский""",ajax/popup-school.php?id=268&sort_type=1,ajax/popup-subscribe.php?id=268,1,reserve
winner_domestos.png,,288,thumb/B3FE5573-3C99-49D5-ABA1-913664769464.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=288,МБОУ СОШ 41 ул. Юбилейная 5,ajax/popup-school.php?id=288&sort_type=1,ajax/popup-subscribe.php?id=288,1,reserve
winner_domestos.png,,308,thumb/D6EA9876-85B2-4CF9-B6B8-C372ABFF03FD.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=308,"г. Ставрополь, ул. Васякина 127А Муниципальное бюджетное общеобразовательное учреждение кадетская школа имени генерала Ермолова А.П. г. Ставрополя",ajax/popup-school.php?id=308&sort_type=1,ajax/popup-subscribe.php?id=308,1,reserve
